userID,是否在黑名单,历史用户评分,一层关系黑户数,二层关系黑户数,持有手机数,大额转账数,违约贷款数,完结贷款数,被拒贷款数
person_195816,0,A,0,1,1,2,0,0,1
person_195817,0,AA,0,0,1,1,1,0,0
person_195818,0,C,1,0,1,3,0,0,1
person_195819,0,AA,0,0,1,3,1,0,0
person_195820,0,A,0,1,1,3,0,0,1
person_195821,0,AA,0,0,1,7,1,1,0
person_195822,0,A,0,0,1,4,1,0,0
person_195823,0,A,0,0,1,1,0,0,1
person_195824,0,AA,0,0,1,2,0,1,0
person_195825,0,C,0,0,1,6,1,0,0
person_195826,0,AA,0,0,1,4,1,1,0
person_195827,0,A,0,0,1,6,0,1,0
person_195828,0,B,0,0,1,5,1,0,0
person_195829,0,B,0,0,1,5,0,1,0
person_195830,0,A,0,0,1,6,1,0,0
person_195831,0,AA,0,0,1,2,0,0,1
person_195832,0,AA,0,0,1,2,0,0,1
person_195833,0,A,0,0,1,2,0,1,0
person_195834,0,A,1,0,1,0,0,0,0
person_195835,1,D,0,0,1,3,0,1,0
person_195836,0,A,0,1,1,1,0,0,1
person_195837,0,AA,0,0,1,2,1,0,0
person_195838,0,C,1,0,1,4,0,0,1
person_195839,0,AA,0,0,1,3,1,0,0
person_195840,0,A,0,1,1,7,0,0,1
person_195841,0,AA,0,0,1,7,1,1,0
person_195842,0,A,0,0,1,3,1,0,0
person_195843,0,A,0,0,1,4,0,0,1
person_195844,0,AA,0,0,1,5,0,1,0
person_195845,0,C,0,0,1,5,1,0,0
person_195846,0,AA,0,0,1,6,1,1,0
person_195847,0,A,0,0,1,4,0,1,0
person_195848,0,B,0,0,1,1,1,0,0
person_195849,0,B,0,0,1,4,0,1,0
person_195850,0,A,0,0,1,4,1,0,0
person_195851,0,AA,0,0,1,3,0,0,1
person_195852,0,AA,0,0,1,5,0,0,1
person_195853,0,A,0,0,1,1,0,1,0
person_195854,0,A,1,0,1,3,0,0,0
person_195855,1,D,0,0,1,3,0,1,0
person_195856,0,A,0,1,1,1,0,0,1
person_195857,0,AA,0,0,1,2,1,0,0
person_195858,0,C,1,0,1,1,0,0,1
person_195859,0,AA,0,0,1,3,1,0,0
person_195860,0,A,0,1,1,6,0,0,1
person_195861,0,AA,0,0,1,4,1,1,0
person_195862,0,A,0,0,1,3,1,0,0
person_195863,0,A,0,0,1,4,0,0,1
person_195864,0,AA,0,0,1,3,0,1,0
person_195865,0,C,0,0,1,5,1,0,0
person_195866,0,AA,0,0,1,5,1,1,0
person_195867,0,A,0,0,1,2,0,1,0
person_195868,0,B,0,0,1,1,1,0,0
person_195869,0,B,0,0,1,3,0,1,0
person_195870,0,A,0,0,1,11,1,0,0
person_195871,0,AA,0,0,1,2,0,0,1
person_195872,0,AA,0,0,1,4,0,0,1
person_195873,0,A,0,0,1,6,0,1,0
person_195874,0,A,1,0,1,5,0,0,0
person_195875,1,D,0,0,1,5,0,1,0
person_195876,0,A,0,1,1,2,0,0,1
person_195877,0,AA,0,0,1,2,1,0,0
person_195878,0,C,1,0,1,1,0,0,1
person_195879,0,AA,0,0,1,0,1,0,0
person_195880,0,A,0,1,1,5,0,0,1
person_195881,0,AA,0,0,1,8,1,1,0
person_195882,0,A,0,0,1,2,1,0,0
person_195883,0,A,0,0,1,3,0,0,1
person_195884,0,AA,0,0,1,5,0,1,0
person_195885,0,C,0,0,1,3,1,0,0
person_195886,0,AA,0,0,1,3,1,1,0
person_195887,0,A,0,0,1,1,0,1,0
person_195888,0,B,0,0,1,2,1,0,0
person_195889,0,B,0,0,1,3,0,1,0
person_195890,0,A,0,0,1,11,1,0,0
person_195891,0,AA,0,0,1,1,0,0,1
person_195892,0,AA,0,0,1,2,0,0,1
person_195893,0,A,0,0,1,3,0,1,0
person_195894,0,A,1,0,1,5,0,0,0
person_195895,1,D,0,0,1,2,0,1,0
person_195896,0,A,0,1,1,4,0,0,1
person_195897,0,AA,0,0,1,3,1,0,0
person_195898,0,C,1,0,1,5,0,0,1
person_195899,0,AA,0,0,1,6,1,0,0
person_195900,0,A,0,1,1,5,0,0,1
person_195901,0,AA,0,0,1,3,1,1,0
person_195902,0,A,0,0,1,0,1,0,0
person_195903,0,A,0,0,1,3,0,0,1
person_195904,0,AA,0,0,1,6,0,1,0
person_195905,0,C,0,0,1,4,1,0,0
person_195906,0,AA,0,0,1,5,1,1,0
person_195907,0,A,0,0,1,5,0,1,0
person_195908,0,B,0,0,1,5,1,0,0
person_195909,0,B,0,0,1,5,0,1,0
person_195910,0,A,0,0,1,8,1,0,0
person_195911,0,AA,0,0,1,4,0,0,1
person_195912,0,AA,0,0,1,2,0,0,1
person_195913,0,A,0,0,1,4,0,1,0
person_195914,0,A,1,0,1,5,0,0,0
person_195915,1,D,0,0,1,3,0,1,0
person_195916,0,A,0,1,1,2,0,0,1
person_195917,0,AA,0,0,1,2,1,0,0
person_195918,0,C,1,0,1,4,0,0,1
person_195919,0,AA,0,0,1,3,1,0,0
person_195920,0,A,0,1,1,7,0,0,1
person_195921,0,AA,0,0,1,3,1,1,0
person_195922,0,A,0,0,1,2,1,0,0
person_195923,0,A,0,0,1,2,0,0,1
person_195924,0,AA,0,0,1,1,0,1,0
person_195925,0,C,0,0,1,4,1,0,0
person_195926,0,AA,0,0,1,4,1,1,0
person_195927,0,A,0,0,1,2,0,1,0
person_195928,0,B,0,0,1,1,1,0,0
person_195929,0,B,0,0,1,4,0,1,0
person_195930,0,A,0,0,1,6,1,0,0
person_195931,0,AA,0,0,1,7,0,0,1
person_195932,0,AA,0,0,1,3,0,0,1
person_195933,0,A,0,0,1,5,0,1,0
person_195934,0,A,1,0,1,2,0,0,0
person_195935,1,D,0,0,1,4,0,1,0
person_195936,0,A,0,1,1,2,0,0,1
person_195937,0,AA,0,0,1,2,1,0,0
person_195938,0,C,1,0,1,5,0,0,1
person_195939,0,AA,0,0,1,2,1,0,0
person_195940,0,A,0,1,1,4,0,0,1
person_195941,0,AA,0,0,1,6,1,1,0
person_195942,0,A,0,0,1,1,1,0,0
person_195943,0,A,0,0,1,4,0,0,1
person_195944,0,AA,0,0,1,4,0,1,0
person_195945,0,C,0,0,1,4,1,0,0
person_195946,0,AA,0,0,1,3,1,1,0
person_195947,0,A,0,0,1,8,0,1,0
person_195948,0,B,0,0,1,4,1,0,0
person_195949,0,B,0,0,1,6,0,1,0
person_195950,0,A,0,0,1,7,1,0,0
person_195951,0,AA,0,0,1,3,0,0,1
person_195952,0,AA,0,0,1,4,0,0,1
person_195953,0,A,0,0,1,1,0,1,0
person_195954,0,A,1,0,1,5,0,0,0
person_195955,1,D,0,0,1,7,0,1,0
person_195956,0,A,0,1,1,4,0,0,1
person_195957,0,AA,0,0,1,2,1,0,0
person_195958,0,C,1,0,1,4,0,0,1
person_195959,0,AA,0,0,1,4,1,0,0
person_195960,0,A,0,1,1,3,0,0,1
person_195961,0,AA,0,0,1,8,1,1,0
person_195962,0,A,0,0,1,3,1,0,0
person_195963,0,A,0,0,1,3,0,0,1
person_195964,0,AA,0,0,1,2,0,1,0
person_195965,0,C,0,0,1,3,1,0,0
person_195966,0,AA,0,0,1,3,1,1,0
person_195967,0,A,0,0,1,4,0,1,0
person_195968,0,B,0,0,1,5,1,0,0
person_195969,0,B,0,0,1,7,0,1,0
person_195970,0,A,0,0,1,6,1,0,0
person_195971,0,AA,0,0,1,4,0,0,1
person_195972,0,AA,0,0,1,4,0,0,1
person_195973,0,A,0,0,1,4,0,1,0
person_195974,0,A,1,0,1,2,0,0,0
person_195975,1,D,0,0,1,3,0,1,0
person_195976,0,A,0,1,1,1,0,0,1
person_195977,0,AA,0,0,1,4,1,0,0
person_195978,0,C,1,0,1,3,0,0,1
person_195979,0,AA,0,0,1,3,1,0,0
person_195980,0,A,0,1,1,4,0,0,1
person_195981,0,AA,0,0,1,6,1,1,0
person_195982,0,A,0,0,1,2,1,0,0
person_195983,0,A,0,0,1,4,0,0,1
person_195984,0,AA,0,0,1,3,0,1,0
person_195985,0,C,0,0,1,4,1,0,0
person_195986,0,AA,0,0,1,1,1,1,0
person_195987,0,A,0,0,1,7,0,1,0
person_195988,0,B,0,0,1,4,1,0,0
person_195989,0,B,0,0,1,2,0,1,0
person_195990,0,A,0,0,1,6,1,0,0
person_195991,0,AA,0,0,1,4,0,0,1
person_195992,0,AA,0,0,1,3,0,0,1
person_195993,0,A,0,0,1,5,0,1,0
person_195994,0,A,1,0,1,2,0,0,0
person_195995,1,D,0,0,1,3,0,1,0
person_195996,0,A,0,1,1,4,0,0,1
person_195997,0,AA,0,0,1,4,1,0,0
person_195998,0,C,1,0,1,6,0,0,1
person_195999,0,AA,0,0,1,3,1,0,0
person_196000,0,A,0,1,1,4,0,0,1
person_196001,0,AA,0,0,1,5,1,1,0
person_196002,0,A,0,0,1,4,1,0,0
person_196003,0,A,0,0,1,3,0,0,1
person_196004,0,AA,0,0,1,10,0,1,0
person_196005,0,C,0,0,1,6,1,0,0
person_196006,0,AA,0,0,1,4,1,1,0
person_196007,0,A,0,0,1,3,0,1,0
person_196008,0,B,0,0,1,2,1,0,0
person_196009,0,B,0,0,1,4,0,1,0
person_196010,0,A,0,0,1,6,1,0,0
person_196011,0,AA,0,0,1,3,0,0,1
person_196012,0,AA,0,0,1,3,0,0,1
person_196013,0,A,0,0,1,3,0,1,0
person_196014,0,A,1,0,1,5,0,0,0
person_196015,1,D,0,0,1,3,0,1,0
person_196016,0,A,0,1,1,5,0,0,1
person_196017,0,AA,0,0,1,3,1,0,0
person_196018,0,C,1,0,1,3,0,0,1
person_196019,0,AA,0,0,1,3,1,0,0
person_196020,0,A,0,1,1,3,0,0,1
person_196021,0,AA,0,0,1,8,1,1,0
person_196022,0,A,0,0,1,3,1,0,0
person_196023,0,A,0,0,1,3,0,0,1
person_196024,0,AA,0,0,1,6,0,1,0
person_196025,0,C,0,0,1,6,1,0,0
person_196026,0,AA,0,0,1,3,1,1,0
person_196027,0,A,0,0,1,7,0,1,0
person_196028,0,B,0,0,1,2,1,0,0
person_196029,0,B,0,0,1,0,0,1,0
person_196030,0,A,0,0,1,8,1,0,0
person_196031,0,AA,0,0,1,5,0,0,1
person_196032,0,AA,0,0,1,2,0,0,1
person_196033,0,A,0,0,1,2,0,1,0
person_196034,0,A,1,0,1,4,0,0,0
person_196035,1,D,0,0,1,3,0,1,0
person_196036,0,A,0,1,1,4,0,0,1
person_196037,0,AA,0,0,1,2,1,0,0
person_196038,0,C,1,0,1,2,0,0,1
person_196039,0,AA,0,0,1,0,1,0,0
person_196040,0,A,0,1,1,4,0,0,1
person_196041,0,AA,0,0,1,4,1,1,0
person_196042,0,A,0,0,1,4,1,0,0
person_196043,0,A,0,0,1,3,0,0,1
person_196044,0,AA,0,0,1,1,0,1,0
person_196045,0,C,0,0,1,4,1,0,0
person_196046,0,AA,0,0,1,1,1,1,0
person_196047,0,A,0,0,1,3,0,1,0
person_196048,0,B,0,0,1,4,1,0,0
person_196049,0,B,0,0,1,2,0,1,0
person_196050,0,A,0,0,1,6,1,0,0
person_196051,0,AA,0,0,1,5,0,0,1
person_196052,0,AA,0,0,1,2,0,0,1
person_196053,0,A,0,0,1,3,0,1,0
person_196054,0,A,1,0,1,5,0,0,0
person_196055,1,D,0,0,1,4,0,1,0
person_196056,0,A,0,1,1,3,0,0,1
person_196057,0,AA,0,0,1,2,1,0,0
person_196058,0,C,1,0,1,3,0,0,1
person_196059,0,AA,0,0,1,4,1,0,0
person_196060,0,A,0,1,1,2,0,0,1
person_196061,0,AA,0,0,1,4,1,1,0
person_196062,0,A,0,0,1,2,1,0,0
person_196063,0,A,0,0,1,5,0,0,1
person_196064,0,AA,0,0,1,3,0,1,0
person_196065,0,C,0,0,1,4,1,0,0
person_196066,0,AA,0,0,1,2,1,1,0
person_196067,0,A,0,0,1,4,0,1,0
person_196068,0,B,0,0,1,1,1,0,0
person_196069,0,B,0,0,1,1,0,1,0
person_196070,0,A,0,0,1,4,1,0,0
person_196071,0,AA,0,0,1,1,0,0,1
person_196072,0,AA,0,0,1,1,0,0,1
person_196073,0,A,0,0,1,3,0,1,0
person_196074,0,A,1,0,1,2,0,0,0
person_196075,1,D,0,0,1,2,0,1,0
person_196076,0,A,0,1,1,1,0,0,1
person_196077,0,AA,0,0,1,5,1,0,0
person_196078,0,C,1,0,1,0,0,0,1
person_196079,0,AA,0,0,1,1,1,0,0
person_196080,0,A,0,1,1,5,0,0,1
person_196081,0,AA,0,0,1,6,1,1,0
person_196082,0,A,0,0,1,5,1,0,0
person_196083,0,A,0,0,1,1,0,0,1
person_196084,0,AA,0,0,1,5,0,1,0
person_196085,0,C,0,0,1,6,1,0,0
person_196086,0,AA,0,0,1,2,1,1,0
person_196087,0,A,0,0,1,2,0,1,0
person_196088,0,B,0,0,1,1,1,0,0
person_196089,0,B,0,0,1,3,0,1,0
person_196090,0,A,0,0,1,4,1,0,0
person_196091,0,AA,0,0,1,3,0,0,1
person_196092,0,AA,0,0,1,4,0,0,1
person_196093,0,A,0,0,1,3,0,1,0
person_196094,0,A,1,0,1,4,0,0,0
person_196095,1,D,0,0,1,2,0,1,0
person_196096,0,A,0,1,1,4,0,0,1
person_196097,0,AA,0,0,1,0,1,0,0
person_196098,0,C,1,0,1,2,0,0,1
person_196099,0,AA,0,0,1,3,1,0,0
person_196100,0,A,0,1,1,4,0,0,1
person_196101,0,AA,0,0,1,5,1,1,0
person_196102,0,A,0,0,1,4,1,0,0
person_196103,0,A,0,0,1,3,0,0,1
person_196104,0,AA,0,0,1,6,0,1,0
person_196105,0,C,0,0,1,6,1,0,0
person_196106,0,AA,0,0,1,1,1,1,0
person_196107,0,A,0,0,1,1,0,1,0
person_196108,0,B,0,0,1,1,1,0,0
person_196109,0,B,0,0,1,5,0,1,0
person_196110,0,A,0,0,1,3,1,0,0
person_196111,0,AA,0,0,1,3,0,0,1
person_196112,0,AA,0,0,1,1,0,0,1
person_196113,0,A,0,0,1,0,0,1,0
person_196114,0,A,1,0,1,3,0,0,0
person_196115,1,D,0,0,1,1,0,1,0
person_196116,0,A,0,1,1,4,0,0,1
person_196117,0,AA,0,0,1,2,1,0,0
person_196118,0,C,1,0,1,3,0,0,1
person_196119,0,AA,0,0,1,4,1,0,0
person_196120,0,A,0,1,1,3,0,0,1
person_196121,0,AA,0,0,1,8,1,1,0
person_196122,0,A,0,0,1,2,1,0,0
person_196123,0,A,0,0,1,4,0,0,1
person_196124,0,AA,0,0,1,5,0,1,0
person_196125,0,C,0,0,1,6,1,0,0
person_196126,0,AA,0,0,1,4,1,1,0
person_196127,0,A,0,0,1,9,0,1,0
person_196128,0,B,0,0,1,3,1,0,0
person_196129,0,B,0,0,1,2,0,1,0
person_196130,0,A,0,0,1,7,1,0,0
person_196131,0,AA,0,0,1,6,0,0,1
person_196132,0,AA,0,0,1,2,0,0,1
person_196133,0,A,0,0,1,4,0,1,0
person_196134,0,A,1,0,1,5,0,0,0
person_196135,1,D,0,0,1,3,0,1,0
person_196136,0,A,0,1,1,5,0,0,1
person_196137,0,AA,0,0,1,2,1,0,0
person_196138,0,C,1,0,1,2,0,0,1
person_196139,0,AA,0,0,1,4,1,0,0
person_196140,0,A,0,1,1,4,0,0,1
person_196141,0,AA,0,0,1,4,1,1,0
person_196142,0,A,0,0,1,3,1,0,0
person_196143,0,A,0,0,1,2,0,0,1
person_196144,0,AA,0,0,1,2,0,1,0
person_196145,0,C,0,0,1,5,1,0,0
person_196146,0,AA,0,0,1,3,1,1,0
person_196147,0,A,0,0,1,2,0,1,0
person_196148,0,B,0,0,1,4,1,0,0
person_196149,0,B,0,0,1,3,0,1,0
person_196150,0,A,0,0,1,9,1,0,0
person_196151,0,AA,0,0,1,2,0,0,1
person_196152,0,AA,0,0,1,3,0,0,1
person_196153,0,A,0,0,1,2,0,1,0
person_196154,0,A,1,0,1,3,0,0,0
person_196155,1,D,0,0,1,3,0,1,0
person_196156,0,A,0,1,1,3,0,0,1
person_196157,0,AA,0,0,1,0,1,0,0
person_196158,0,C,1,0,1,3,0,0,1
person_196159,0,AA,0,0,1,0,1,0,0
person_196160,0,A,0,1,1,1,0,0,1
person_196161,0,AA,0,0,1,7,1,1,0
person_196162,0,A,0,0,1,1,1,0,0
person_196163,0,A,0,0,1,2,0,0,1
person_196164,0,AA,0,0,1,5,0,1,0
person_196165,0,C,0,0,1,5,1,0,0
person_196166,0,AA,0,0,1,6,1,1,0
person_196167,0,A,0,0,1,5,0,1,0
person_196168,0,B,0,0,1,2,1,0,0
person_196169,0,B,0,0,1,2,0,1,0
person_196170,0,A,0,0,1,7,1,0,0
person_196171,0,AA,0,0,1,3,0,0,1
person_196172,0,AA,0,0,1,6,0,0,1
person_196173,0,A,0,0,1,1,0,1,0
person_196174,0,A,1,0,1,0,0,0,0
person_196175,1,D,0,0,1,2,0,1,0
person_196176,0,A,0,1,1,0,0,0,1
person_196177,0,AA,0,0,1,2,1,0,0
person_196178,0,C,1,0,1,4,0,0,1
person_196179,0,AA,0,0,1,2,1,0,0
person_196180,0,A,0,1,1,5,0,0,1
person_196181,0,AA,0,0,1,8,1,1,0
person_196182,0,A,0,0,1,5,1,0,0
person_196183,0,A,0,0,1,6,0,0,1
person_196184,0,AA,0,0,1,7,0,1,0
person_196185,0,C,0,0,1,5,1,0,0
person_196186,0,AA,0,0,1,1,1,1,0
person_196187,0,A,0,0,1,5,0,1,0
person_196188,0,B,0,0,1,6,1,0,0
person_196189,0,B,0,0,1,4,0,1,0
person_196190,0,A,0,0,1,4,1,0,0
person_196191,0,AA,0,0,1,4,0,0,1
person_196192,0,AA,0,0,1,3,0,0,1
person_196193,0,A,0,0,1,1,0,1,0
person_196194,0,A,1,0,1,3,0,0,0
person_196195,1,D,0,0,1,2,0,1,0
person_196196,0,A,0,1,1,3,0,0,1
person_196197,0,AA,0,0,1,3,1,0,0
person_196198,0,C,1,0,1,3,0,0,1
person_196199,0,AA,0,0,1,6,1,0,0
person_196200,0,A,0,1,1,3,0,0,1
person_196201,0,AA,0,0,1,5,1,1,0
person_196202,0,A,0,0,1,3,1,0,0
person_196203,0,A,0,0,1,2,0,0,1
person_196204,0,AA,0,0,1,4,0,1,0
person_196205,0,C,0,0,1,6,1,0,0
person_196206,0,AA,0,0,1,5,1,1,0
person_196207,0,A,0,0,1,4,0,1,0
person_196208,0,B,0,0,1,5,1,0,0
person_196209,0,B,0,0,1,5,0,1,0
person_196210,0,A,0,0,1,6,1,0,0
person_196211,0,AA,0,0,1,4,0,0,1
person_196212,0,AA,0,0,1,4,0,0,1
person_196213,0,A,0,0,1,2,0,1,0
person_196214,0,A,1,0,1,2,0,0,0
person_196215,1,D,0,0,1,3,0,1,0
person_196216,0,A,0,1,1,6,0,0,1
person_196217,0,AA,0,0,1,3,1,0,0
person_196218,0,C,1,0,1,2,0,0,1
person_196219,0,AA,0,0,1,6,1,0,0
person_196220,0,A,0,1,1,6,0,0,1
person_196221,0,AA,0,0,1,4,1,1,0
person_196222,0,A,0,0,1,4,1,0,0
person_196223,0,A,0,0,1,7,0,0,1
person_196224,0,AA,0,0,1,0,0,1,0
person_196225,0,C,0,0,1,2,1,0,0
person_196226,0,AA,0,0,1,6,1,1,0
person_196227,0,A,0,0,1,4,0,1,0
person_196228,0,B,0,0,1,3,1,0,0
person_196229,0,B,0,0,1,1,0,1,0
person_196230,0,A,0,0,1,9,1,0,0
person_196231,0,AA,0,0,1,5,0,0,1
person_196232,0,AA,0,0,1,4,0,0,1
person_196233,0,A,0,0,1,4,0,1,0
person_196234,0,A,1,0,1,4,0,0,0
person_196235,1,D,0,0,1,2,0,1,0
person_196236,0,A,0,1,1,2,0,0,1
person_196237,0,AA,0,0,1,3,1,0,0
person_196238,0,C,1,0,1,3,0,0,1
person_196239,0,AA,0,0,1,4,1,0,0
person_196240,0,A,0,1,1,3,0,0,1
person_196241,0,AA,0,0,1,8,1,1,0
person_196242,0,A,0,0,1,2,1,0,0
person_196243,0,A,0,0,1,6,0,0,1
person_196244,0,AA,0,0,1,1,0,1,0
person_196245,0,C,0,0,1,2,1,0,0
person_196246,0,AA,0,0,1,3,1,1,0
person_196247,0,A,0,0,1,7,0,1,0
person_196248,0,B,0,0,1,5,1,0,0
person_196249,0,B,0,0,1,2,0,1,0
person_196250,0,A,0,0,1,10,1,0,0
person_196251,0,AA,0,0,1,4,0,0,1
person_196252,0,AA,0,0,1,4,0,0,1
person_196253,0,A,0,0,1,4,0,1,0
person_196254,0,A,1,0,1,2,0,0,0
person_196255,1,D,0,0,1,3,0,1,0
person_196256,0,A,0,1,1,4,0,0,1
person_196257,0,AA,0,0,1,0,1,0,0
person_196258,0,C,1,0,1,4,0,0,1
person_196259,0,AA,0,0,1,3,1,0,0
person_196260,0,A,0,1,1,4,0,0,1
person_196261,0,AA,0,0,1,8,1,1,0
person_196262,0,A,0,0,1,3,1,0,0
person_196263,0,A,0,0,1,3,0,0,1
person_196264,0,AA,0,0,1,6,0,1,0
person_196265,0,C,0,0,1,5,1,0,0
person_196266,0,AA,0,0,1,1,1,1,0
person_196267,0,A,0,0,1,3,0,1,0
person_196268,0,B,0,0,1,1,1,0,0
person_196269,0,B,0,0,1,2,0,1,0
person_196270,0,A,0,0,1,3,1,0,0
person_196271,0,AA,0,0,1,4,0,0,1
person_196272,0,AA,0,0,1,5,0,0,1
person_196273,0,A,0,0,1,3,0,1,0
person_196274,0,A,1,0,1,3,0,0,0
person_196275,1,D,0,0,1,1,0,1,0
person_196276,0,A,0,1,1,2,0,0,1
person_196277,0,AA,0,0,1,1,1,0,0
person_196278,0,C,1,0,1,1,0,0,1
person_196279,0,AA,0,0,1,4,1,0,0
person_196280,0,A,0,1,1,4,0,0,1
person_196281,0,AA,0,0,1,6,1,1,0
person_196282,0,A,0,0,1,5,1,0,0
person_196283,0,A,0,0,1,2,0,0,1
person_196284,0,AA,0,0,1,5,0,1,0
person_196285,0,C,0,0,1,6,1,0,0
person_196286,0,AA,0,0,1,3,1,1,0
person_196287,0,A,0,0,1,2,0,1,0
person_196288,0,B,0,0,1,3,1,0,0
person_196289,0,B,0,0,1,2,0,1,0
person_196290,0,A,0,0,1,10,1,0,0
person_196291,0,AA,0,0,1,2,0,0,1
person_196292,0,AA,0,0,1,3,0,0,1
person_196293,0,A,0,0,1,3,0,1,0
person_196294,0,A,1,0,1,2,0,0,0
person_196295,1,D,0,0,1,2,0,1,0
person_196296,0,A,0,1,1,5,0,0,1
person_196297,0,AA,0,0,1,3,1,0,0
person_196298,0,C,1,0,1,1,0,0,1
person_196299,0,AA,0,0,1,3,1,0,0
person_196300,0,A,0,1,1,3,0,0,1
person_196301,0,AA,0,0,1,5,1,1,0
person_196302,0,A,0,0,1,5,1,0,0
person_196303,0,A,0,0,1,3,0,0,1
person_196304,0,AA,0,0,1,1,0,1,0
person_196305,0,C,0,0,1,4,1,0,0
person_196306,0,AA,0,0,1,4,1,1,0
person_196307,0,A,0,0,1,6,0,1,0
person_196308,0,B,0,0,1,4,1,0,0
person_196309,0,B,0,0,1,4,0,1,0
person_196310,0,A,0,0,1,8,1,0,0
person_196311,0,AA,0,0,1,2,0,0,1
person_196312,0,AA,0,0,1,4,0,0,1
person_196313,0,A,0,0,1,4,0,1,0
person_196314,0,A,1,0,1,5,0,0,0
person_196315,1,D,0,0,1,2,0,1,0
person_196316,0,A,0,1,1,4,0,0,1
person_196317,0,AA,0,0,1,4,1,0,0
person_196318,0,C,1,0,1,4,0,0,1
person_196319,0,AA,0,0,1,3,1,0,0
person_196320,0,A,0,1,1,6,0,0,1
person_196321,0,AA,0,0,1,6,1,1,0
person_196322,0,A,0,0,1,5,1,0,0
person_196323,0,A,0,0,1,3,0,0,1
person_196324,0,AA,0,0,1,3,0,1,0
person_196325,0,C,0,0,1,5,1,0,0
person_196326,0,AA,0,0,1,5,1,1,0
person_196327,0,A,0,0,1,1,0,1,0
person_196328,0,B,0,0,1,2,1,0,0
person_196329,0,B,0,0,1,3,0,1,0
person_196330,0,A,0,0,1,5,1,0,0
person_196331,0,AA,0,0,1,1,0,0,1
person_196332,0,AA,0,0,1,4,0,0,1
person_196333,0,A,0,0,1,4,0,1,0
person_196334,0,A,1,0,1,6,0,0,0
person_196335,1,D,0,0,1,4,0,1,0
person_196336,0,A,0,1,1,6,0,0,1
person_196337,0,AA,0,0,1,4,1,0,0
person_196338,0,C,1,0,1,1,0,0,1
person_196339,0,AA,0,0,1,4,1,0,0
person_100656,0,A,0,1,1,2,0,0,1
person_100657,0,AA,0,0,1,2,1,0,0
person_100658,0,C,1,0,1,5,0,0,1
person_100659,0,AA,0,0,1,4,1,0,0
person_100660,0,A,0,1,1,3,0,0,1
person_100661,0,AA,0,0,1,6,1,1,0
person_100662,0,A,0,0,1,4,1,0,0
person_100663,0,A,0,0,1,4,0,0,1
person_100664,0,AA,0,0,1,2,0,1,0
person_100665,0,C,0,0,1,5,1,0,0
person_100666,0,AA,0,0,1,0,1,1,0
person_100667,0,A,0,0,1,3,0,1,0
person_100668,0,B,0,0,1,2,1,0,0
person_100669,0,B,0,0,1,3,0,1,0
person_100670,0,A,0,0,1,7,1,0,0
person_100671,0,AA,0,0,1,3,0,0,1
person_100672,0,AA,0,0,1,3,0,0,1
person_100673,0,A,0,0,1,5,0,1,0
person_100674,0,A,1,0,1,2,0,0,0
person_100675,1,D,0,0,1,4,0,1,0
person_100676,0,A,0,1,1,6,0,0,1
person_100677,0,AA,0,0,1,1,1,0,0
person_100678,0,C,1,0,1,6,0,0,1
person_100679,0,AA,0,0,1,4,1,0,0
person_100680,0,A,0,1,1,6,0,0,1
person_100681,0,AA,0,0,1,4,1,1,0
person_100682,0,A,0,0,1,2,1,0,0
person_100683,0,A,0,0,1,5,0,0,1
person_100684,0,AA,0,0,1,5,0,1,0
person_100685,0,C,0,0,1,4,1,0,0
person_100686,0,AA,0,0,1,2,1,1,0
person_100687,0,A,0,0,1,8,0,1,0
person_100688,0,B,0,0,1,3,1,0,0
person_100689,0,B,0,0,1,3,0,1,0
person_100690,0,A,0,0,1,6,1,0,0
person_100691,0,AA,0,0,1,5,0,0,1
person_100692,0,AA,0,0,1,6,0,0,1
person_100693,0,A,0,0,1,4,0,1,0
person_100694,0,A,1,0,1,6,0,0,0
person_100695,1,D,0,0,1,3,0,1,0
person_100696,0,A,0,1,1,4,0,0,1
person_100697,0,AA,0,0,1,1,1,0,0
person_100698,0,C,1,0,1,4,0,0,1
person_100699,0,AA,0,0,1,2,1,0,0
person_100700,0,A,0,1,1,3,0,0,1
person_100701,0,AA,0,0,1,8,1,1,0
person_100702,0,A,0,0,1,2,1,0,0
person_100703,0,A,0,0,1,2,0,0,1
person_100704,0,AA,0,0,1,5,0,1,0
person_100705,0,C,0,0,1,5,1,0,0
person_100706,0,AA,0,0,1,3,1,1,0
person_100707,0,A,0,0,1,6,0,1,0
person_100708,0,B,0,0,1,4,1,0,0
person_100709,0,B,0,0,1,2,0,1,0
person_100710,0,A,0,0,1,8,1,0,0
person_100711,0,AA,0,0,1,3,0,0,1
person_100712,0,AA,0,0,1,4,0,0,1
person_100713,0,A,0,0,1,5,0,1,0
person_100714,0,A,1,0,1,5,0,0,0
person_100715,1,D,0,0,1,4,0,1,0
person_100716,0,A,0,1,1,2,0,0,1
person_100717,0,AA,0,0,1,3,1,0,0
person_100718,0,C,1,0,1,3,0,0,1
person_100719,0,AA,0,0,1,4,1,0,0
person_100720,0,A,0,1,1,4,0,0,1
person_100721,0,AA,0,0,1,6,1,1,0
person_100722,0,A,0,0,1,4,1,0,0
person_100723,0,A,0,0,1,2,0,0,1
person_100724,0,AA,0,0,1,3,0,1,0
person_100725,0,C,0,0,1,4,1,0,0
person_100726,0,AA,0,0,1,5,1,1,0
person_100727,0,A,0,0,1,7,0,1,0
